69.0%,17.03%,10.44%,3.17%,0.23%,BW,MEM_BW,switch,cpu,io,memory,network
5.45496962872759,0.12987775882425498,-1.284500993177873,-1.1765673634135496,0.20727524103741077,729.5219999999999,415.00199999999995,13023.081,49.211999999999996,49.12,3565.486,150.572
4.505592320983532,1.351027372901508,2.3350944452702196,-1.0682438863478119,-0.06870748946679746,692.535,370.74800000000005,11882.646999999999,46.92,356.481,3533.941,146.45
4.875974632698137,-0.3859473771349042,-0.6151101785868535,-1.0518067594566114,-0.1809049095241463,692.421,376.037,12685.603000000001,47.968999999999994,52.0,3551.6209999999996,152.72299999999998
5.131662919449162,-0.0914856757589174,-0.7428549160382177,-0.8321924670270072,-0.09855615425993551,699.158,382.35400000000004,13502.862,50.293,66.72,3556.34,147.334
4.73143841625105,0.45049293945503477,0.08327113297940121,-1.046759549560157,-0.39319424884882637,667.472,368.49199999999996,12289.937,51.055,154.40200000000002,3551.34,147.39700000000002
4.4263075948759365,-2.2509788651903344,1.4756363586245356,-0.8438023928955575,-0.0877602265096905,688.13,382.18300000000005,12943.992,48.284,44.638999999999996,3509.098,142.157
4.371112852810889,-1.2279504240582821,0.35195141277028835,-0.5230995701837015,0.3821756635536468,688.13,382.18300000000005,13581.556999999999,46.716,51.998999999999995,3531.414,111.476
4.490871719329106,0.129361984273286,0.2008411912585686,-0.7135720914096756,-0.07634637265958755,673.051,360.73800000000006,12988.161,47.373000000000005,139.84,3546.324,132.821
4.34183542577771,-0.2309419034589814,-0.5968977278880919,-0.9164755369212841,-0.21505575933518817,659.5930000000001,352.996,12304.486,47.701,64.16,3551.699,132.425
3.8605679819535137,-1.8012949586419948,1.009064759484189,-0.6047852359360953,0.006842129693657723,659.5930000000001,352.996,12837.351,44.018,49.28,3517.375,122.66799999999999
4.518761365810159,0.5591583475678601,-0.7632786546571494,-0.5498661639520781,-0.15718130270785133,661.164,346.70099999999996,13407.514,46.196999999999996,112.959,3561.324,132.921
3.9696732022057937,-0.8043000227168502,0.8349192145135573,-0.34239571135775143,-0.08632805101499685,645.076,347.288,13515.663999999999,43.511,111.84100000000001,3528.945,124.054
3.4003811838021134,0.9966450264423014,1.90455405653401,-0.2642031595905025,-0.21721712676881935,611.008,312.685,12686.806,42.018,306.55400000000003,3532.7070000000003,111.97200000000001
3.521832925694858,0.2274981026668951,-1.413523886992757,-0.18897477267740934,0.0006140058139967464,611.008,312.685,13272.141000000001,37.87,50.081,3563.27,104.64399999999999
3.3976026728219617,-0.2851347047374625,-0.7295939746397997,0.13740364140816014,0.026179161198320686,605.715,302.80400000000003,13955.969,41.95,55.68,3550.2340000000004,87.64200000000001
3.9063455314663873,0.6367989515811113,-0.7104411875487799,0.057708559076998414,0.20328500022597817,634.763,330.41,14324.437,39.888000000000005,124.001,3559.934,103.038
